IDENTIFIER	NPI.x	HMS_POID.x	COUNT.x	NPI.y	HMS_POID.y	COUNT.y
5731600004	1356702153	PO465MG4	-1189	1588706824	POE6WDD1	-1189
5731600004	1356702153	PO465MG4	-1189	1285965640	POBV6Q10	-1189
5731600004	1356702153	PO465MG4	-1189	1659684439	PO4509Q4	-1189
5731600004	1285965640	POBV6Q10	-1189	1588706824	POE6WDD1	-1189
5731600004	1285965640	POBV6Q10	-1189	1659684439	PO4509Q4	-1189
5731600004	1285965640	POBV6Q10	-1189	1356702153	PO465MG4	-1189
5731600007	1356702153	PO465MG4	-746	1003146275	PO2UJUR1	-746
5731600007	1003146275	PO2UJUR1	-746	1356702153	PO465MG4	-746
5733470001	1558318766	POFE63B4	1674	NA	NA	NA
5735960001	1326057837	PO3E2GV1	9537	1235235664	PONQ98K3	9537
5735960001	1235235664	PONQ98K3	9537	1326057837	PO3E2GV1	9537
5736010001	1255364212	POBDVHA1	280	1194923557	POBDVHA1	280
5736010001	1194923557	POBDVHA1	280	1255364212	POBDVHA1	280
5748320001	1083720494	PO6NG768	1619	1043372048	PO6NG768	1619
5748320001	1043372048	PO6NG768	1619	1083720494	PO6NG768	1619
5749140001	1821033028	POX3RWX2	0	NA	NA	NA
5759380001	1316378698	PO1983C4	762	1053684084	PO1983C4	762
5759380001	1316378698	PO1983C4	762	1528499878	PO4ETME1	762
5759380001	1053684084	PO1983C4	762	1528499878	PO4ETME1	762
5759380001	1053684084	PO1983C4	762	1316378698	PO1983C4	762
5759380001	1528499878	PO4ETME1	762	1053684084	PO1983C4	762
5759380001	1528499878	PO4ETME1	762	1316378698	PO1983C4	762
5771800006	1114961539	PO7T24D8	11	1821032244	POW2XBQ5	11
5771800006	1114961539	PO7T24D8	11	1174564009	POAT6852	11
5771800006	1174564009	POAT6852	11	1114961539	PO7T24D8	11
5771800006	1174564009	POAT6852	11	1821032244	POW2XBQ5	11
5771800006	1821032244	POW2XBQ5	11	1114961539	PO7T24D8	11
5771800006	1821032244	POW2XBQ5	11	1174564009	POAT6852	11
5772750001	1104921287	PO2AD144	14	1861548885	PO2AD144	14
5772750001	1861548885	PO2AD144	14	1104921287	PO2AD144	14
5775120001	1215020896	POFC1AR8	41	1588858997	POMXH2J2	41
5775120001	1588858997	POMXH2J2	41	1215020896	POFC1AR8	41
5777300001	1215043849	POGFQNV4	13	1699152751	POGFQNV4	13
5777300001	1699152751	POGFQNV4	13	1215043849	POGFQNV4	13
5777730008	1134136195	POKR21T1	31028	1164735379	POC5FD08	31028
5777730008	1164735379	POC5FD08	31028	1134136195	POKR21T1	31028
5782730001	1528275252	PO7D1JA9	935	1730287046	PO4BWCB0	935
5782730001	1730287046	PO4BWCB0	935	1528275252	PO7D1JA9	935
5788260001	1962509182	PODF8EC2	314	1386069755	PO9DP9R2	314
5788260001	1386069755	PO9DP9R2	314	1962509182	PODF8EC2	314
5793640001	1316051394	POATGCQ8	660	NA	NA	NA
5797150001	1427132000	PO50C277	18	1871768150	POHM6037	18
5797150001	1871768150	POHM6037	18	1427132000	PO50C277	18
5803780001	1437211802	POVK9MC2	2	1295804367	POWD7K24	2
5803780001	1295804367	POWD7K24	2	1437211802	POVK9MC2	2
5809890001	1275632127	PO8KUD50	-649	NA	NA	NA
5813030001	1558515502	PO1XE5W1	84	1619083581	PO1XE5W1	84
5813030001	1619083581	PO1XE5W1	84	1558515502	PO1XE5W1	84
5814460001	1659458073	PO1E7VR9	157	1548634611	PO9JM5V0	157
5814460001	1548634611	PO9JM5V0	157	1659458073	PO1E7VR9	157
5815650002	1821220955	PORTC705	2374	1679734958	PORTC705	2374
5815650002	1679734958	PORTC705	2374	1821220955	PORTC705	2374
5823190001	1427111780	PORQAEH6	71600	1477006054	PORQAEH6	71600
5823190001	1477006054	PORQAEH6	71600	1427111780	PORQAEH6	71600
5824180010	1700061363	POVG1BC5	51	1396928073	POVG1BC5	51
5824180010	1396928073	POVG1BC5	51	1700061363	POVG1BC5	51
5826230001	1386689917	POE9DC41	-8	1548324387	POE9DC41	-8
5826230001	1548324387	POE9DC41	-8	1386689917	POE9DC41	-8
5832770001	1427321835	POCWB3X1	18360	1356410864	PO96EV97	18360
5832770001	1356410864	PO96EV97	18360	1427321835	POCWB3X1	18360
5833230001	1780819409	PO2KAQU8	265	1952486359	POT05B72	265
5833230001	1952486359	POT05B72	265	1780819409	PO2KAQU8	265
5834640001	1912214727	PO4HV632	41868	1578646238	POPDJA52	41868
5834640001	1578646238	POPDJA52	41868	1912214727	PO4HV632	41868
5835640001	1679654818	POHP4HH5	245	1750464806	POHP4HH5	245
5835640001	1750464806	POHP4HH5	245	1679654818	POHP4HH5	245
5840060001	1215380886	POKXBC76	19	1891879201	POCUJ794	19
5840060001	1891879201	POCUJ794	19	1215380886	POKXBC76	19
5841410001	1457450462	POJG5J68	-126	1326221110	POBFEGA2	-126
5841410001	1326221110	POBFEGA2	-126	1457450462	POJG5J68	-126
5847460001	1144330135	POGUFCW2	-25	1063761575	POX4DWJ8	-25
5847460001	1063761575	POX4DWJ8	-25	1144330135	POGUFCW2	-25
5852450001	1831137066	POG44A61	-112	1598989402	POG44A61	-112
5852450001	1598989402	POG44A61	-112	1831137066	POG44A61	-112
5856000001	1114065513	POV3R2P7	2548	NA	NA	NA
5856590001	1528355450	POVR6F36	173	1679682272	POW6UAD8	173
5856590001	1679682272	POW6UAD8	173	1528355450	POVR6F36	173
5857430001	1154328425	PO69TH78	7	1679577365	PO55FNP6	7
5857430001	1679577365	PO55FNP6	7	1154328425	PO69TH78	7
5863580001	1932380409	POFXBKF5	349	1497936967	PO8H76F0	349
5863580001	1932380409	POFXBKF5	349	1043350481	POTHKJB4	349
5863580001	1043350481	POTHKJB4	349	1932380409	POFXBKF5	349
5863580001	1043350481	POTHKJB4	349	1497936967	PO8H76F0	349
5863580001	1497936967	PO8H76F0	349	1932380409	POFXBKF5	349
5863580001	1497936967	PO8H76F0	349	1043350481	POTHKJB4	349
5865950001	1518092782	PO3KUVW7	932	1689842056	PO3KUVW7	932
5865950001	1689842056	PO3KUVW7	932	1518092782	PO3KUVW7	932
5867770001	1023157070	POJG60G0	2438	NA	NA	NA
5868070001	1740338482	POVHAVE3	0	1063574564	POVHAVE3	0
5868070001	1063574564	POVHAVE3	0	1740338482	POVHAVE3	0
5874430001	1942323274	POMGHFG4	191	1538269386	POMGHFG4	191
5874430001	1538269386	POMGHFG4	191	1942323274	POMGHFG4	191
5875780001	1083703631	PO2EAG77	5	NA	NA	NA
5878520001	1255461299	POGJKU65	-463	1235205154	POGJKU65	-463
5878520001	1235205154	POGJKU65	-463	1255461299	POGJKU65	-463
5878940001	1497839393	POK3T769	1577	1861714115	POK3T769	1577
5878940001	1861714115	POK3T769	1577	1497839393	POK3T769	1577
5879180001	1295769438	POQWTQD0	1003	1972560316	PO2XCU49	1003
5879180001	1972560316	PO2XCU49	1003	1295769438	POQWTQD0	1003
5884870033	1861506479	POGUW726	40	1770705287	PO228B88	40
5884870033	1861506479	POGUW726	40	1770705287	PO228B88	40
5884870033	1770705287	PO228B88	40	1861506479	POGUW726	40
5884870033	1770705287	PO228B88	40	1861506479	POGUW726	40
5887650001	1285769372	PO5DDVC2	11	1255496352	POMJ8RQ8	11
5887650001	1255496352	POMJ8RQ8	11	1285769372	PO5DDVC2	11
5887650002	1255496352	POMJ8RQ8	2	1215138268	POKBQ0U3	2
5887650002	1215138268	POKBQ0U3	2	1255496352	POMJ8RQ8	2
5892500001	1205809506	POF3VAQ9	35	1023101870	POT6AQ47	35
5892500001	1023101870	POT6AQ47	35	1205809506	POF3VAQ9	35
5895290001	1518167964	PORDAUN8	1215	1174658199	PODA4WX6	1215
5895290001	1174658199	PODA4WX6	1215	1518167964	PORDAUN8	1215
5897680001	1578765228	PO0BV9N7	635	1659608545	PO05WGA4	635
5897680001	1659608545	PO05WGA4	635	1578765228	PO0BV9N7	635
5902200001	1578635710	POATTB67	1	1124288352	PO7H9FT3	1
5902200001	1124288352	PO7H9FT3	1	1578635710	POATTB67	1
5903390001	1457594186	PON4AF94	77	1134346000	POAWQFN9	77
5903390001	1134346000	POAWQFN9	77	1457594186	PON4AF94	77
5903470001	1255472627	PO4JNN45	10	1740482934	PO4JNN45	10
5903470001	1740482934	PO4JNN45	10	1255472627	PO4JNN45	10
5903510001	1588728398	POVDHCE6	1186	1710437785	POVDHCE6	1186
5903710001	1326191545	POP65GA2	157	1932366192	POP65GA2	157
5903710001	1932366192	POP65GA2	157	1326191545	POP65GA2	157
5905470001	1619039997	PO633XU6	3397	1578745378	PO633XU6	3397
5905470001	1578745378	PO633XU6	3397	1619039997	PO633XU6	3397
5907320001	1003215096	PO8F8MU0	534	1306186747	POF4BT45	534
5907320001	1003215096	PO8F8MU0	534	1750504502	POFG3G15	534
5907320001	1306186747	POF4BT45	534	1003215096	PO8F8MU0	534
5907320001	1306186747	POF4BT45	534	1750504502	POFG3G15	534
5907320001	1750504502	POFG3G15	534	1306186747	POF4BT45	534
5907320001	1750504502	POFG3G15	534	1003215096	PO8F8MU0	534
5914030019	1699083584	POEW18U6	-212	1689789455	PO5CN8G4	-212
5914030019	1689789455	PO5CN8G4	-212	1699083584	POEW18U6	-212
5914450001	1780856625	PO9U6T35	24	1477743250	PO9U6T35	24
5914450001	1477743250	PO9U6T35	24	1780856625	PO9U6T35	24
5914850001	1982884243	PO2AAWG2	10091	1629141262	PO2AAWG2	10091
5914850001	1629141262	PO2AAWG2	10091	1982884243	PO2AAWG2	10091
5933140002	1720125768	POM88BX0	3	1245373901	POPEXMN0	3
5933140002	1245373901	POPEXMN0	3	1720125768	POM88BX0	3
5941550001	1740387687	PO72CWD5	14	1992903843	PO72CWD5	14
5943820002	1497929434	POA7A5K4	858	1851409932	POCWJQH9	858
5943820002	1497929434	POA7A5K4	858	1851409932	POCWJQH9	858
5943820002	1851409932	POCWJQH9	858	1497929434	POA7A5K4	858
5962740001	1801054135	PORCWB60	13	1205033396	PO24HW31	13
5962740001	1205033396	PO24HW31	13	1801054135	PORCWB60	13
5968320001	1689853970	POGA5PJ7	-6	1750699823	POGA5PJ7	-6
5968320001	1750699823	POGA5PJ7	-6	1689853970	POGA5PJ7	-6
5971480001	1003063736	POXGH8T7	575	1033223243	POBVXEB2	575
5971480001	1033223243	POBVXEB2	575	1003063736	POXGH8T7	575
5974430002	1770801912	PORDJK65	1	1417253444	POA48TR0	1
5974430002	1770801912	PORDJK65	1	1962784231	POKD0V76	1
5974430002	1770801912	PORDJK65	1	1043538259	PO33X3V6	1
5974430002	1770801912	PORDJK65	1	1255652442	PO64GM85	1
5974430002	1770801912	PORDJK65	1	1629167028	POK9DKG0	1
5974430002	1770801912	PORDJK65	1	1639499957	PO9R6QR8	1
5974430002	1770801912	PORDJK65	1	1710208129	POC7NCN2	1
5974430002	1770801912	PORDJK65	1	1649598434	PO07BAN4	1
5974430002	1770801912	PORDJK65	1	1578881702	POGM9EH8	1
5974430002	1770801912	PORDJK65	1	1649591058	POP0BQG5	1
5974430002	1770801912	PORDJK65	1	1629167028	POK9DKG0	1
5974430002	1770801912	PORDJK65	1	1376809731	POK9DKG0	1
5974430002	1770801912	PORDJK65	1	1073953535	POCRJ8R2	1
5974430002	1770801912	PORDJK65	1	1912281288	PO364770	1
5974430002	1770801912	PORDJK65	1	1801114020	PODJ6GU5	1
5974430002	1770801912	PORDJK65	1	1073811477	POCTV3E4	1
5974430002	1770801912	PORDJK65	1	1518285121	PO6A8EV8	1
5974430002	1629167028	POK9DKG0	1	1417253444	POA48TR0	1
5974430002	1629167028	POK9DKG0	1	1962784231	POKD0V76	1
5974430002	1629167028	POK9DKG0	1	1043538259	PO33X3V6	1
5974430002	1629167028	POK9DKG0	1	1255652442	PO64GM85	1
5974430002	1629167028	POK9DKG0	1	1639499957	PO9R6QR8	1
5974430002	1629167028	POK9DKG0	1	1710208129	POC7NCN2	1
5974430002	1629167028	POK9DKG0	1	1770801912	PORDJK65	1
5974430002	1629167028	POK9DKG0	1	1649598434	PO07BAN4	1
5974430002	1629167028	POK9DKG0	1	1578881702	POGM9EH8	1
5974430002	1629167028	POK9DKG0	1	1649591058	POP0BQG5	1
5974430002	1629167028	POK9DKG0	1	1376809731	POK9DKG0	1
5974430002	1629167028	POK9DKG0	1	1073953535	POCRJ8R2	1
5974430002	1629167028	POK9DKG0	1	1912281288	PO364770	1
5974430002	1629167028	POK9DKG0	1	1801114020	PODJ6GU5	1
5974430002	1629167028	POK9DKG0	1	1073811477	POCTV3E4	1
5974430002	1629167028	POK9DKG0	1	1518285121	PO6A8EV8	1
5974430002	1801114020	PODJ6GU5	1	1417253444	POA48TR0	1
5974430002	1801114020	PODJ6GU5	1	1962784231	POKD0V76	1
5974430002	1801114020	PODJ6GU5	1	1043538259	PO33X3V6	1
5974430002	1801114020	PODJ6GU5	1	1255652442	PO64GM85	1
5974430002	1801114020	PODJ6GU5	1	1629167028	POK9DKG0	1
5974430002	1801114020	PODJ6GU5	1	1639499957	PO9R6QR8	1
5974430002	1801114020	PODJ6GU5	1	1710208129	POC7NCN2	1
5974430002	1801114020	PODJ6GU5	1	1770801912	PORDJK65	1
5974430002	1801114020	PODJ6GU5	1	1649598434	PO07BAN4	1
5974430002	1801114020	PODJ6GU5	1	1578881702	POGM9EH8	1
5974430002	1801114020	PODJ6GU5	1	1649591058	POP0BQG5	1
5974430002	1801114020	PODJ6GU5	1	1629167028	POK9DKG0	1
5974430002	1801114020	PODJ6GU5	1	1376809731	POK9DKG0	1
5974430002	1801114020	PODJ6GU5	1	1073953535	POCRJ8R2	1
5974430002	1801114020	PODJ6GU5	1	1912281288	PO364770	1
5974430002	1801114020	PODJ6GU5	1	1073811477	POCTV3E4	1
5974430002	1801114020	PODJ6GU5	1	1518285121	PO6A8EV8	1
5974430002	1376809731	POK9DKG0	1	1417253444	POA48TR0	1
5974430002	1376809731	POK9DKG0	1	1962784231	POKD0V76	1
5974430002	1376809731	POK9DKG0	1	1043538259	PO33X3V6	1
5974430002	1376809731	POK9DKG0	1	1255652442	PO64GM85	1
5974430002	1376809731	POK9DKG0	1	1629167028	POK9DKG0	1
5974430002	1376809731	POK9DKG0	1	1639499957	PO9R6QR8	1
5974430002	1376809731	POK9DKG0	1	1710208129	POC7NCN2	1
5974430002	1376809731	POK9DKG0	1	1770801912	PORDJK65	1
5974430002	1376809731	POK9DKG0	1	1649598434	PO07BAN4	1
5974430002	1376809731	POK9DKG0	1	1578881702	POGM9EH8	1
5974430002	1376809731	POK9DKG0	1	1649591058	POP0BQG5	1
5974430002	1376809731	POK9DKG0	1	1629167028	POK9DKG0	1
5974430002	1376809731	POK9DKG0	1	1073953535	POCRJ8R2	1
5974430002	1376809731	POK9DKG0	1	1912281288	PO364770	1
5974430002	1376809731	POK9DKG0	1	1801114020	PODJ6GU5	1
5974430002	1376809731	POK9DKG0	1	1073811477	POCTV3E4	1
5974430002	1376809731	POK9DKG0	1	1518285121	PO6A8EV8	1
5974430002	1255652442	PO64GM85	1	1417253444	POA48TR0	1
5974430002	1255652442	PO64GM85	1	1962784231	POKD0V76	1
5974430002	1255652442	PO64GM85	1	1043538259	PO33X3V6	1
5974430002	1255652442	PO64GM85	1	1629167028	POK9DKG0	1
5974430002	1255652442	PO64GM85	1	1639499957	PO9R6QR8	1
5974430002	1255652442	PO64GM85	1	1710208129	POC7NCN2	1
5974430002	1255652442	PO64GM85	1	1770801912	PORDJK65	1
5974430002	1255652442	PO64GM85	1	1649598434	PO07BAN4	1
5974430002	1255652442	PO64GM85	1	1578881702	POGM9EH8	1
5974430002	1255652442	PO64GM85	1	1649591058	POP0BQG5	1
5974430002	1255652442	PO64GM85	1	1629167028	POK9DKG0	1
5974430002	1255652442	PO64GM85	1	1376809731	POK9DKG0	1
5974430002	1255652442	PO64GM85	1	1073953535	POCRJ8R2	1
5974430002	1255652442	PO64GM85	1	1912281288	PO364770	1
5974430002	1255652442	PO64GM85	1	1801114020	PODJ6GU5	1
5974430002	1255652442	PO64GM85	1	1073811477	POCTV3E4	1
5974430002	1255652442	PO64GM85	1	1518285121	PO6A8EV8	1
5974430002	1639499957	PO9R6QR8	1	1417253444	POA48TR0	1
5974430002	1639499957	PO9R6QR8	1	1962784231	POKD0V76	1
5974430002	1639499957	PO9R6QR8	1	1043538259	PO33X3V6	1
5974430002	1639499957	PO9R6QR8	1	1255652442	PO64GM85	1
5974430002	1639499957	PO9R6QR8	1	1629167028	POK9DKG0	1
5974430002	1639499957	PO9R6QR8	1	1710208129	POC7NCN2	1
5974430002	1639499957	PO9R6QR8	1	1770801912	PORDJK65	1
5974430002	1639499957	PO9R6QR8	1	1649598434	PO07BAN4	1
5974430002	1639499957	PO9R6QR8	1	1578881702	POGM9EH8	1
5974430002	1639499957	PO9R6QR8	1	1649591058	POP0BQG5	1
5974430002	1639499957	PO9R6QR8	1	1629167028	POK9DKG0	1
5974430002	1639499957	PO9R6QR8	1	1376809731	POK9DKG0	1
5974430002	1639499957	PO9R6QR8	1	1073953535	POCRJ8R2	1
5974430002	1639499957	PO9R6QR8	1	1912281288	PO364770	1
5974430002	1639499957	PO9R6QR8	1	1801114020	PODJ6GU5	1
5974430002	1639499957	PO9R6QR8	1	1073811477	POCTV3E4	1
5974430002	1639499957	PO9R6QR8	1	1518285121	PO6A8EV8	1
5974430002	1518285121	PO6A8EV8	1	1417253444	POA48TR0	1
5974430002	1518285121	PO6A8EV8	1	1962784231	POKD0V76	1
5974430002	1518285121	PO6A8EV8	1	1043538259	PO33X3V6	1
5974430002	1518285121	PO6A8EV8	1	1255652442	PO64GM85	1
5974430002	1518285121	PO6A8EV8	1	1629167028	POK9DKG0	1
5974430002	1518285121	PO6A8EV8	1	1639499957	PO9R6QR8	1
5974430002	1518285121	PO6A8EV8	1	1710208129	POC7NCN2	1
5974430002	1518285121	PO6A8EV8	1	1770801912	PORDJK65	1
5974430002	1518285121	PO6A8EV8	1	1649598434	PO07BAN4	1
5974430002	1518285121	PO6A8EV8	1	1578881702	POGM9EH8	1
5974430002	1518285121	PO6A8EV8	1	1649591058	POP0BQG5	1
5974430002	1518285121	PO6A8EV8	1	1629167028	POK9DKG0	1
5974430002	1518285121	PO6A8EV8	1	1376809731	POK9DKG0	1
5974430002	1518285121	PO6A8EV8	1	1073953535	POCRJ8R2	1
5974430002	1518285121	PO6A8EV8	1	1912281288	PO364770	1
5974430002	1518285121	PO6A8EV8	1	1801114020	PODJ6GU5	1
5974430002	1518285121	PO6A8EV8	1	1073811477	POCTV3E4	1
5974430002	1043538259	PO33X3V6	1	1417253444	POA48TR0	1
5974430002	1043538259	PO33X3V6	1	1962784231	POKD0V76	1
5974430002	1043538259	PO33X3V6	1	1255652442	PO64GM85	1
5974430002	1043538259	PO33X3V6	1	1629167028	POK9DKG0	1
5974430002	1043538259	PO33X3V6	1	1639499957	PO9R6QR8	1
5974430002	1043538259	PO33X3V6	1	1710208129	POC7NCN2	1
5974430002	1043538259	PO33X3V6	1	1770801912	PORDJK65	1
5974430002	1043538259	PO33X3V6	1	1649598434	PO07BAN4	1
5974430002	1043538259	PO33X3V6	1	1578881702	POGM9EH8	1
5974430002	1043538259	PO33X3V6	1	1649591058	POP0BQG5	1
5974430002	1043538259	PO33X3V6	1	1629167028	POK9DKG0	1
5974430002	1043538259	PO33X3V6	1	1376809731	POK9DKG0	1
5974430002	1043538259	PO33X3V6	1	1073953535	POCRJ8R2	1
5974430002	1043538259	PO33X3V6	1	1912281288	PO364770	1
5974430002	1043538259	PO33X3V6	1	1801114020	PODJ6GU5	1
5974430002	1043538259	PO33X3V6	1	1073811477	POCTV3E4	1
5974430002	1043538259	PO33X3V6	1	1518285121	PO6A8EV8	1
5974430002	1649598434	PO07BAN4	1	1417253444	POA48TR0	1
5974430002	1649598434	PO07BAN4	1	1962784231	POKD0V76	1
5974430002	1649598434	PO07BAN4	1	1043538259	PO33X3V6	1
5974430002	1649598434	PO07BAN4	1	1255652442	PO64GM85	1
5974430002	1649598434	PO07BAN4	1	1629167028	POK9DKG0	1
5974430002	1649598434	PO07BAN4	1	1639499957	PO9R6QR8	1
5974430002	1649598434	PO07BAN4	1	1710208129	POC7NCN2	1
5974430002	1649598434	PO07BAN4	1	1770801912	PORDJK65	1
5974430002	1649598434	PO07BAN4	1	1578881702	POGM9EH8	1
5974430002	1649598434	PO07BAN4	1	1649591058	POP0BQG5	1
5974430002	1649598434	PO07BAN4	1	1629167028	POK9DKG0	1
5974430002	1649598434	PO07BAN4	1	1376809731	POK9DKG0	1
5974430002	1649598434	PO07BAN4	1	1073953535	POCRJ8R2	1
5974430002	1649598434	PO07BAN4	1	1912281288	PO364770	1
5974430002	1649598434	PO07BAN4	1	1801114020	PODJ6GU5	1
5974430002	1649598434	PO07BAN4	1	1073811477	POCTV3E4	1
5974430002	1649598434	PO07BAN4	1	1518285121	PO6A8EV8	1
5974430002	1629167028	POK9DKG0	1	1417253444	POA48TR0	1
5974430002	1629167028	POK9DKG0	1	1962784231	POKD0V76	1
5974430002	1629167028	POK9DKG0	1	1043538259	PO33X3V6	1
5974430002	1629167028	POK9DKG0	1	1255652442	PO64GM85	1
5974430002	1629167028	POK9DKG0	1	1639499957	PO9R6QR8	1
5974430002	1629167028	POK9DKG0	1	1710208129	POC7NCN2	1
5974430002	1629167028	POK9DKG0	1	1770801912	PORDJK65	1
5974430002	1629167028	POK9DKG0	1	1649598434	PO07BAN4	1
5974430002	1629167028	POK9DKG0	1	1578881702	POGM9EH8	1
5974430002	1629167028	POK9DKG0	1	1649591058	POP0BQG5	1
5974430002	1629167028	POK9DKG0	1	1376809731	POK9DKG0	1
5974430002	1629167028	POK9DKG0	1	1073953535	POCRJ8R2	1
5974430002	1629167028	POK9DKG0	1	1912281288	PO364770	1
5974430002	1629167028	POK9DKG0	1	1801114020	PODJ6GU5	1
5974430002	1629167028	POK9DKG0	1	1073811477	POCTV3E4	1
5974430002	1629167028	POK9DKG0	1	1518285121	PO6A8EV8	1
5974430002	1073953535	POCRJ8R2	1	1417253444	POA48TR0	1
5974430002	1073953535	POCRJ8R2	1	1962784231	POKD0V76	1
5974430002	1073953535	POCRJ8R2	1	1043538259	PO33X3V6	1
5974430002	1073953535	POCRJ8R2	1	1255652442	PO64GM85	1
5974430002	1073953535	POCRJ8R2	1	1629167028	POK9DKG0	1
5974430002	1073953535	POCRJ8R2	1	1639499957	PO9R6QR8	1
5974430002	1073953535	POCRJ8R2	1	1710208129	POC7NCN2	1
5974430002	1073953535	POCRJ8R2	1	1770801912	PORDJK65	1
5974430002	1073953535	POCRJ8R2	1	1649598434	PO07BAN4	1
5974430002	1073953535	POCRJ8R2	1	1578881702	POGM9EH8	1
5974430002	1073953535	POCRJ8R2	1	1649591058	POP0BQG5	1
5974430002	1073953535	POCRJ8R2	1	1629167028	POK9DKG0	1
5974430002	1073953535	POCRJ8R2	1	1376809731	POK9DKG0	1
5974430002	1073953535	POCRJ8R2	1	1912281288	PO364770	1
5974430002	1073953535	POCRJ8R2	1	1801114020	PODJ6GU5	1
5974430002	1073953535	POCRJ8R2	1	1073811477	POCTV3E4	1
5974430002	1073953535	POCRJ8R2	1	1518285121	PO6A8EV8	1
5974430002	1710208129	POC7NCN2	1	1417253444	POA48TR0	1
5974430002	1710208129	POC7NCN2	1	1962784231	POKD0V76	1
5974430002	1710208129	POC7NCN2	1	1043538259	PO33X3V6	1
5974430002	1710208129	POC7NCN2	1	1255652442	PO64GM85	1
5974430002	1710208129	POC7NCN2	1	1629167028	POK9DKG0	1
5974430002	1710208129	POC7NCN2	1	1639499957	PO9R6QR8	1
5974430002	1710208129	POC7NCN2	1	1770801912	PORDJK65	1
5974430002	1710208129	POC7NCN2	1	1649598434	PO07BAN4	1
5974430002	1710208129	POC7NCN2	1	1578881702	POGM9EH8	1
5974430002	1710208129	POC7NCN2	1	1649591058	POP0BQG5	1
5974430002	1710208129	POC7NCN2	1	1629167028	POK9DKG0	1
5974430002	1710208129	POC7NCN2	1	1376809731	POK9DKG0	1
5974430002	1710208129	POC7NCN2	1	1073953535	POCRJ8R2	1
5974430002	1710208129	POC7NCN2	1	1912281288	PO364770	1
5974430002	1710208129	POC7NCN2	1	1801114020	PODJ6GU5	1
5974430002	1710208129	POC7NCN2	1	1073811477	POCTV3E4	1
5974430002	1710208129	POC7NCN2	1	1518285121	PO6A8EV8	1
5974430002	1417253444	POA48TR0	1	1962784231	POKD0V76	1
5974430002	1417253444	POA48TR0	1	1043538259	PO33X3V6	1
5974430002	1417253444	POA48TR0	1	1255652442	PO64GM85	1
5974430002	1417253444	POA48TR0	1	1629167028	POK9DKG0	1
5974430002	1417253444	POA48TR0	1	1639499957	PO9R6QR8	1
5974430002	1417253444	POA48TR0	1	1710208129	POC7NCN2	1
5974430002	1417253444	POA48TR0	1	1770801912	PORDJK65	1
5974430002	1417253444	POA48TR0	1	1649598434	PO07BAN4	1
5974430002	1417253444	POA48TR0	1	1578881702	POGM9EH8	1
5974430002	1417253444	POA48TR0	1	1649591058	POP0BQG5	1
5974430002	1417253444	POA48TR0	1	1629167028	POK9DKG0	1
5974430002	1417253444	POA48TR0	1	1376809731	POK9DKG0	1
5974430002	1417253444	POA48TR0	1	1073953535	POCRJ8R2	1
5974430002	1417253444	POA48TR0	1	1912281288	PO364770	1
5974430002	1417253444	POA48TR0	1	1801114020	PODJ6GU5	1
5974430002	1417253444	POA48TR0	1	1073811477	POCTV3E4	1
5974430002	1417253444	POA48TR0	1	1518285121	PO6A8EV8	1
5974430002	1578881702	POGM9EH8	1	1417253444	POA48TR0	1
5974430002	1578881702	POGM9EH8	1	1962784231	POKD0V76	1
5974430002	1578881702	POGM9EH8	1	1043538259	PO33X3V6	1
5974430002	1578881702	POGM9EH8	1	1255652442	PO64GM85	1
5974430002	1578881702	POGM9EH8	1	1629167028	POK9DKG0	1
5974430002	1578881702	POGM9EH8	1	1639499957	PO9R6QR8	1
5974430002	1578881702	POGM9EH8	1	1710208129	POC7NCN2	1
5974430002	1578881702	POGM9EH8	1	1770801912	PORDJK65	1
5974430002	1578881702	POGM9EH8	1	1649598434	PO07BAN4	1
5974430002	1578881702	POGM9EH8	1	1649591058	POP0BQG5	1
5974430002	1578881702	POGM9EH8	1	1629167028	POK9DKG0	1
5974430002	1578881702	POGM9EH8	1	1376809731	POK9DKG0	1
5974430002	1578881702	POGM9EH8	1	1073953535	POCRJ8R2	1
5974430002	1578881702	POGM9EH8	1	1912281288	PO364770	1
5974430002	1578881702	POGM9EH8	1	1801114020	PODJ6GU5	1
5974430002	1578881702	POGM9EH8	1	1073811477	POCTV3E4	1
5974430002	1578881702	POGM9EH8	1	1518285121	PO6A8EV8	1
5974430002	1912281288	PO364770	1	1417253444	POA48TR0	1
5974430002	1912281288	PO364770	1	1962784231	POKD0V76	1
5974430002	1912281288	PO364770	1	1043538259	PO33X3V6	1
5974430002	1912281288	PO364770	1	1255652442	PO64GM85	1
5974430002	1912281288	PO364770	1	1629167028	POK9DKG0	1
5974430002	1912281288	PO364770	1	1639499957	PO9R6QR8	1
5974430002	1912281288	PO364770	1	1710208129	POC7NCN2	1
5974430002	1912281288	PO364770	1	1770801912	PORDJK65	1
5974430002	1912281288	PO364770	1	1649598434	PO07BAN4	1
5974430002	1912281288	PO364770	1	1578881702	POGM9EH8	1
5974430002	1912281288	PO364770	1	1649591058	POP0BQG5	1
5974430002	1912281288	PO364770	1	1629167028	POK9DKG0	1
5974430002	1912281288	PO364770	1	1376809731	POK9DKG0	1
5974430002	1912281288	PO364770	1	1073953535	POCRJ8R2	1
5974430002	1912281288	PO364770	1	1801114020	PODJ6GU5	1
5974430002	1912281288	PO364770	1	1073811477	POCTV3E4	1
5974430002	1912281288	PO364770	1	1518285121	PO6A8EV8	1
